"","site_code","one_week_date","Log10_NoV_norm"
"2928","UKENTH_TWU_TP000084",2022-03-21,5.32433097
"2929","UKENTH_TWU_TP000100",2021-05-31,4.11801768
"2930","UKENTH_TWU_TP000100",2021-06-07,4.260882957
"2931","UKENTH_TWU_TP000100",2021-06-28,5.155706771
"2932","UKENTH_TWU_TP000100",2021-07-12,4.993400704
"2933","UKENTH_TWU_TP000100",2021-07-26,5.457746045
"2934","UKENTH_TWU_TP000100",2021-08-09,3.389568871
"2935","UKENTH_TWU_TP000100",2021-08-23,5.595764655
"2936","UKENTH_TWU_TP000100",2021-09-06,5.217953991
"2937","UKENTH_TWU_TP000100",2021-09-20,4.800563153
"2938","UKENTH_TWU_TP000100",2021-10-04,4.712510536
"2939","UKENTH_TWU_TP000100",2021-10-18,4.984079027
"2940","UKENTH_TWU_TP000100",2021-11-01,5.70754608
"2941","UKENTH_TWU_TP000100",2021-11-15,5.427684252
"2942","UKENTH_TWU_TP000100",2021-11-29,5.13330045
"2943","UKENTH_TWU_TP000100",2021-12-13,6.006023716
"2944","UKENTH_TWU_TP000100",2021-12-27,4.588082346
"2945","UKENTH_TWU_TP000100",2022-01-10,5.402613308
"2946","UKENTH_TWU_TP000100",2022-01-24,4.380643778
"2947","UKENTH_TWU_TP000100",2022-02-07,5.481078862
"2948","UKENTH_TWU_TP000100",2022-02-21,6.301595476
"2949","UKENTH_TWU_TP000100",2022-03-07,5.582335312
"2950","UKENTH_TWU_TP000100",2022-03-21,5.51081057
"2951","UKENTH_TWU_TP000102",2021-05-31,3.158053901
"2952","UKENTH_TWU_TP000102",2021-06-14,3.822963103
"2953","UKENTH_TWU_TP000102",2021-06-28,4.831558756
"2954","UKENTH_TWU_TP000102",2021-07-12,4.228199704
"2955","UKENTH_TWU_TP000102",2021-07-26,4.953883799
"2956","UKENTH_TWU_TP000102",2021-08-09,4.807575675
"2957","UKENTH_TWU_TP000102",2021-08-23,4.996455125
"2958","UKENTH_TWU_TP000102",2021-09-06,3.347450464
"2959","UKENTH_TWU_TP000102",2021-09-20,4.537488561
"2960","UKENTH_TWU_TP000102",2021-10-04,4.628484662
"2961","UKENTH_TWU_TP000102",2021-10-18,4.141781813
"2962","UKENTH_TWU_TP000102",2021-11-01,4.403884507
"2963","UKENTH_TWU_TP000102",2021-11-15,4.681005642
"2964","UKENTH_TWU_TP000102",2021-11-29,3.952198108
"2965","UKENTH_TWU_TP000102",2021-12-13,3.203337417
"2966","UKENTH_TWU_TP000102",2021-12-27,3.898794133
"2967","UKENTH_TWU_TP000102",2022-01-10,4.502969411
"2968","UKENTH_TWU_TP000102",2022-01-24,3.941863862
"2969","UKENTH_TWU_TP000102",2022-02-07,4.114496481
"2970","UKENTH_TWU_TP000102",2022-02-21,4.642032476
"2971","UKENTH_TWU_TP000102",2022-03-07,5.078287431
"2972","UKENTH_TWU_TP000102",2022-03-21,4.63004442
"2973","UKENTH_TWU_TP000103",2021-05-31,4.325357756
"2974","UKENTH_TWU_TP000103",2021-06-14,5.364435515
"2975","UKENTH_TWU_TP000103",2021-06-28,5.56056701
"2976","UKENTH_TWU_TP000103",2021-07-12,5.255437581
"2977","UKENTH_TWU_TP000103",2021-07-26,5.690207667
"2978","UKENTH_TWU_TP000103",2021-08-09,6.003075194
"2979","UKENTH_TWU_TP000103",2021-08-23,6.375010694
"2980","UKENTH_TWU_TP000103",2021-09-06,6.06910831
"2981","UKENTH_TWU_TP000103",2021-09-20,5.551214881
"2982","UKENTH_TWU_TP000103",2021-10-04,5.804840432
"2983","UKENTH_TWU_TP000103",2021-10-18,5.195998043
"2984","UKENTH_TWU_TP000103",2021-11-01,6.182335714
"2985","UKENTH_TWU_TP000103",2021-11-15,6.317669133
"2986","UKENTH_TWU_TP000103",2021-11-29,6.000734369
"2987","UKENTH_TWU_TP000103",2021-12-13,6.313534879
"2988","UKENTH_TWU_TP000103",2021-12-27,6.441846453
"2989","UKENTH_TWU_TP000103",2022-01-10,6.138588328
"2990","UKENTH_TWU_TP000103",2022-01-24,6.785324036
"2991","UKENTH_TWU_TP000103",2022-02-07,6.110913349
"2992","UKENTH_TWU_TP000103",2022-02-21,6.173138997
"2993","UKENTH_TWU_TP000103",2022-03-07,6.705960576
"2994","UKENTH_TWU_TP000103",2022-03-21,6.192744794
"2995","UKENTH_TWU_TP000106",2021-05-31,3.7075462845
"2996","UKENTH_TWU_TP000106",2021-06-14,4.334945783
"2997","UKENTH_TWU_TP000106",2021-06-28,4.623904679
"2998","UKENTH_TWU_TP000106",2021-07-19,4.767724439
"2999","UKENTH_TWU_TP000106",2021-08-02,4.449008199
"3000","UKENTH_TWU_TP000106",2021-08-16,4.333125262
"3001","UKENTH_TWU_TP000106",2021-08-23,4.412976581
"3002","UKENTH_TWU_TP000106",2021-09-06,5.020798839
"3003","UKENTH_TWU_TP000106",2021-09-20,4.245717188
"3004","UKENTH_TWU_TP000106",2021-10-04,4.542922285
"3005","UKENTH_TWU_TP000106",2021-10-18,4.870503793
"3006","UKENTH_TWU_TP000106",2021-11-01,4.836428679
"3007","UKENTH_TWU_TP000106",2021-11-15,4.231697352
"3008","UKENTH_TWU_TP000106",2021-11-29,4.663868389
"3009","UKENTH_TWU_TP000106",2021-12-13,4.024400553
"3010","UKENTH_TWU_TP000106",2021-12-27,5.044927265
"3011","UKENTH_TWU_TP000106",2022-01-10,3.650894579
"3012","UKENTH_TWU_TP000106",2022-01-24,4.487174861
"3013","UKENTH_TWU_TP000106",2022-02-07,4.741579654
"3014","UKENTH_TWU_TP000106",2022-02-21,4.683587658
"3015","UKENTH_TWU_TP000106",2022-03-07,5.071427626
"3016","UKENTH_TWU_TP000106",2022-03-21,4.724201459
"3017","UKENTH_TWU_TP000113",2021-05-31,3.326971186
"3018","UKENTH_TWU_TP000113",2021-06-14,3.709173625
"3019","UKENTH_TWU_TP000113",2021-06-28,4.170151604
"3020","UKENTH_TWU_TP000113",2021-07-12,3.899681029
"3021","UKENTH_TWU_TP000113",2021-07-26,4.51482626
"3022","UKENTH_TWU_TP000113",2021-08-09,4.496975401
"3023","UKENTH_TWU_TP000113",2021-08-23,4.3671804
"3024","UKENTH_TWU_TP000113",2021-09-06,4.635090128
"3025","UKENTH_TWU_TP000113",2021-09-20,3.280216469
"3026","UKENTH_TWU_TP000113",2021-10-04,3.787171405
"3027","UKENTH_TWU_TP000113",2021-10-18,4.319773248
"3028","UKENTH_TWU_TP000113",2021-11-01,4.137991965
"3029","UKENTH_TWU_TP000113",2021-11-15,4.653158372
"3030","UKENTH_TWU_TP000113",2021-11-29,4.366813432
"3031","UKENTH_TWU_TP000113",2021-12-13,4.562233333
"3032","UKENTH_TWU_TP000113",2021-12-27,4.108384819
"3033","UKENTH_TWU_TP000113",2022-01-10,4.441716389
"3034","UKENTH_TWU_TP000113",2022-01-24,3.131982698
"3035","UKENTH_TWU_TP000113",2022-02-07,4.253415273
"3036","UKENTH_TWU_TP000113",2022-02-21,3.943379172
"3037","UKENTH_TWU_TP000113",2022-03-07,4.626749567
"3038","UKENTH_TWU_TP000113",2022-03-21,4.891591387
"3039","UKENTH_TWU_TP000116",2021-06-14,5.508242628
"3040","UKENTH_TWU_TP000116",2021-06-28,5.019210621
"3041","UKENTH_TWU_TP000116",2021-07-12,5.004803385
"3042","UKENTH_TWU_TP000116",2021-07-26,6.35563578
"3043","UKENTH_TWU_TP000116",2021-08-09,5.539023967
"3044","UKENTH_TWU_TP000116",2021-08-23,5.959989231
"3045","UKENTH_TWU_TP000116",2021-09-06,5.469105036
"3046","UKENTH_TWU_TP000116",2021-09-20,5.813502078
"3047","UKENTH_TWU_TP000116",2021-10-04,5.159730944
"3048","UKENTH_TWU_TP000116",2021-10-18,4.988890637
"3049","UKENTH_TWU_TP000116",2021-11-08,5.616449301
"3050","UKENTH_TWU_TP000116",2021-11-15,5.725400772
"3051","UKENTH_TWU_TP000116",2021-11-29,6.003776416
"3052","UKENTH_TWU_TP000116",2021-12-13,4.333470483
"3053","UKENTH_TWU_TP000116",2022-01-03,5.884998517
"3054","UKENTH_TWU_TP000116",2022-01-10,5.727596419
"3055","UKENTH_TWU_TP000116",2022-01-24,6.360407816
"3056","UKENTH_TWU_TP000116",2022-02-07,4.453393755
"3057","UKENTH_TWU_TP000116",2022-02-21,4.271747838
"3058","UKENTH_TWU_TP000116",2022-03-07,6.259981309
"3059","UKENTH_TWU_TP000116",2022-03-14,6.250085461
"3060","UKENTH_TWU_TP000122",2021-05-31,3.758866213
"3061","UKENTH_TWU_TP000122",2021-06-14,4.156985863
"3062","UKENTH_TWU_TP000122",2021-06-28,2.929892182
"3063","UKENTH_TWU_TP000122",2021-07-12,4.785241565
"3064","UKENTH_TWU_TP000122",2021-07-26,5.557723523
"3065","UKENTH_TWU_TP000122",2021-08-09,5.783646442
"3066","UKENTH_TWU_TP000122",2021-08-23,5.239990137
"3067","UKENTH_TWU_TP000122",2021-09-06,5.972693106
"3068","UKENTH_TWU_TP000122",2021-09-20,3.804103256
"3069","UKENTH_TWU_TP000122",2021-10-04,5.795769127
"3070","UKENTH_TWU_TP000122",2021-10-18,3.979956442
"3071","UKENTH_TWU_TP000122",2021-11-01,5.215220879
"3072","UKENTH_TWU_TP000122",2021-11-15,2.660969155
"3073","UKENTH_TWU_TP000122",2021-11-29,4.434237722
"3074","UKENTH_TWU_TP000122",2021-12-13,4.291241056
"3075","UKENTH_TWU_TP000122",2022-01-03,4.564232595
"3076","UKENTH_TWU_TP000122",2022-01-10,4.154166118
"3077","UKENTH_TWU_TP000122",2022-01-24,4.460528468
"3078","UKENTH_TWU_TP000122",2022-02-07,5.263926107
"3079","UKENTH_TWU_TP000122",2022-02-21,5.18281967
"3080","UKENTH_TWU_TP000122",2022-03-07,5.056034843
"3081","UKENTH_TWU_TP000122",2022-03-21,5.611459785
"3082","UKENTH_TWU_TP000122",2022-03-28,5.121418245
"3083","UKENTH_TWU_TP000125",2021-05-31,3.704249776
"3084","UKENTH_TWU_TP000125",2021-06-14,3.753827831
"3085","UKENTH_TWU_TP000125",2021-06-28,4.11310554
"3086","UKENTH_TWU_TP000125",2021-07-12,3.268786576
"3087","UKENTH_TWU_TP000125",2021-07-26,4.250119168
"3088","UKENTH_TWU_TP000125",2021-08-09,2.932020403
"3089","UKENTH_TWU_TP000125",2021-08-23,4.545987757
"3090","UKENTH_TWU_TP000125",2021-09-06,4.205955211
"3091","UKENTH_TWU_TP000125",2021-09-20,3.99379909
"3092","UKENTH_TWU_TP000125",2021-10-04,4.96308072
"3093","UKENTH_TWU_TP000125",2021-10-18,3.821092645
"3094","UKENTH_TWU_TP000125",2021-11-01,4.203727641
"3095","UKENTH_TWU_TP000125",2021-11-15,4.04988352
"3096","UKENTH_TWU_TP000125",2021-11-29,4.317919754
"3097","UKENTH_TWU_TP000125",2021-12-13,4.174254431
"3098","UKENTH_TWU_TP000125",2021-12-27,3.601862376
"3099","UKENTH_TWU_TP000125",2022-01-10,5.067303267
"3100","UKENTH_TWU_TP000125",2022-01-24,3.465481338
"3101","UKENTH_TWU_TP000125",2022-02-07,5.139668665
"3102","UKENTH_TWU_TP000125",2022-02-21,5.04584258
"3103","UKENTH_TWU_TP000125",2022-03-07,4.566628903
"3104","UKENTH_TWU_TP000125",2022-03-21,5.205024447
"3105","UKENTH_TWU_TP000126",2021-05-31,2.798675769
"3106","UKENTH_TWU_TP000126",2021-06-14,2.612029596
"3107","UKENTH_TWU_TP000126",2021-06-28,4.343336517
"3108","UKENTH_TWU_TP000126",2021-07-12,4.50889228
"3109","UKENTH_TWU_TP000126",2021-07-26,4.807082461
"3110","UKENTH_TWU_TP000126",2021-08-09,4.14114856
"3111","UKENTH_TWU_TP000126",2021-08-23,4.905365145
"3112","UKENTH_TWU_TP000126",2021-09-06,4.793452722
"3113","UKENTH_TWU_TP000126",2021-09-20,5.312142057
"3114","UKENTH_TWU_TP000126",2021-10-04,5.104411568
"3115","UKENTH_TWU_TP000126",2021-10-18,4.674739188
"3116","UKENTH_TWU_TP000126",2021-11-01,4.388953619
"3117","UKENTH_TWU_TP000126",2021-11-15,2.910101873
"3118","UKENTH_TWU_TP000126",2021-11-29,2.765747654
"3119","UKENTH_TWU_TP000126",2021-12-13,2.624982349
"3120","UKENTH_TWU_TP000126",2021-12-27,4.179651914
"3121","UKENTH_TWU_TP000126",2022-01-10,4.856640389
"3122","UKENTH_TWU_TP000126",2022-01-24,4.469483984
"3123","UKENTH_TWU_TP000126",2022-02-07,5.095867904
"3124","UKENTH_TWU_TP000126",2022-02-21,5.261691685
"3125","UKENTH_TWU_TP000126",2022-03-07,5.538322311
"3126","UKENTH_TWU_TP000126",2022-03-21,4.550962273
"3127","UKENTH_TWU_TP000133",2021-05-31,4.510783462
"3128","UKENTH_TWU_TP000133",2021-06-14,3.909977917
"3129","UKENTH_TWU_TP000133",2021-06-28,4.77602232
"3130","UKENTH_TWU_TP000133",2021-07-12,5.222741917
"3131","UKENTH_TWU_TP000133",2021-07-26,5.461022864
"3132","UKENTH_TWU_TP000133",2021-08-09,5.0058108
"3133","UKENTH_TWU_TP000133",2021-08-23,5.097482857
"3134","UKENTH_TWU_TP000133",2021-09-06,5.745200034
"3135","UKENTH_TWU_TP000133",2021-09-20,5.217270977
"3136","UKENTH_TWU_TP000133",2021-10-04,5.112230031
"3137","UKENTH_TWU_TP000133",2021-10-18,2.94423992
"3138","UKENTH_TWU_TP000133",2021-11-01,5.554572598
"3139","UKENTH_TWU_TP000133",2021-11-15,5.721064103
"3140","UKENTH_TWU_TP000133",2021-11-29,5.844048559
"3141","UKENTH_TWU_TP000133",2021-12-13,5.544040315
"3142","UKENTH_TWU_TP000133",2022-01-03,5.258391779
"3143","UKENTH_TWU_TP000133",2022-01-10,5.080295497
"3144","UKENTH_TWU_TP000133",2022-01-24,5.529510794
"3145","UKENTH_TWU_TP000133",2022-02-07,5.673483617
"3146","UKENTH_TWU_TP000133",2022-02-21,5.231230265
"3147","UKENTH_TWU_TP000133",2022-03-07,4.882038627
"3148","UKENTH_TWU_TP000133",2022-03-21,4.298488587
"3149","UKENTH_TWU_TP000133",2022-03-28,5.478801438
"3150","UKENTH_TWU_TP000139",2021-05-31,4.960279318
"3151","UKENTH_TWU_TP000139",2021-06-07,4.471821002
"3152","UKENTH_TWU_TP000139",2021-06-28,5.047517835
"3153","UKENTH_TWU_TP000139",2021-07-12,4.183225059
"3154","UKENTH_TWU_TP000139",2021-07-26,5.291786809
"3155","UKENTH_TWU_TP000139",2021-08-09,4.890683964
"3156","UKENTH_TWU_TP000139",2021-08-23,5.54201606
"3157","UKENTH_TWU_TP000139",2021-09-06,6.077295796
"3158","UKENTH_TWU_TP000139",2021-09-20,5.620641829
"3159","UKENTH_TWU_TP000139",2021-10-04,4.634203592
"3160","UKENTH_TWU_TP000139",2021-10-18,5.327323889
"3161","UKENTH_TWU_TP000139",2021-11-01,6.6538712
"3162","UKENTH_TWU_TP000139",2021-11-15,5.754400341
"3163","UKENTH_TWU_TP000139",2021-11-29,5.28235115
"3164","UKENTH_TWU_TP000139",2021-12-13,5.607754065
"3165","UKENTH_TWU_TP000139",2021-12-27,5.53732801
"3166","UKENTH_TWU_TP000139",2022-01-10,5.110472427
"3167","UKENTH_TWU_TP000139",2022-01-24,5.352053142
"3168","UKENTH_TWU_TP000139",2022-02-07,4.629453578
"3169","UKENTH_TWU_TP000139",2022-02-21,5.253582891
"3170","UKENTH_TWU_TP000139",2022-03-07,5.365269308
"3171","UKENTH_TWU_TP000139",2022-03-21,5.50443488
"3172","UKENTH_TWU_TP000155",2021-05-31,4.709406204
"3173","UKENTH_TWU_TP000155",2021-06-14,5.409032445
"3174","UKENTH_TWU_TP000155",2021-06-28,5.130314044
"3175","UKENTH_TWU_TP000155",2021-07-12,4.633804772
"3176","UKENTH_TWU_TP000155",2021-07-26,5.31829893
"3177","UKENTH_TWU_TP000155",2021-08-09,5.436101639
"3178","UKENTH_TWU_TP000155",2021-08-23,5.490921983
"3179","UKENTH_TWU_TP000155",2021-09-06,5.904786651
"3180","UKENTH_TWU_TP000155",2021-09-20,4.964145107
"3181","UKENTH_TWU_TP000155",2021-10-04,5.027403101
"3182","UKENTH_TWU_TP000155",2021-10-18,4.892993891
"3183","UKENTH_TWU_TP000155",2021-11-01,4.857625012
"3184","UKENTH_TWU_TP000155",2021-11-15,5.307972088
"3185","UKENTH_TWU_TP000155",2021-11-29,5.082885941
"3186","UKENTH_TWU_TP000155",2021-12-13,5.10070697
"3187","UKENTH_TWU_TP000155",2022-01-03,4.076814673
"3188","UKENTH_TWU_TP000155",2022-01-10,3.402047802
"3189","UKENTH_TWU_TP000155",2022-01-24,5.649797125
"3190","UKENTH_TWU_TP000155",2022-02-07,5.622208238
"3191","UKENTH_TWU_TP000155",2022-02-21,5.029360293
"3192","UKENTH_TWU_TP000155",2022-03-14,6.535414976
"3193","UKENTH_TWU_TP000155",2022-03-21,4.90173357
"3194","UKENTH_TWU_TP000155",2022-03-28,6.489925534
"3195","UKENTH_TWU_TP000159",2021-05-31,2.996654663
"3196","UKENTH_TWU_TP000159",2021-06-14,3.691115546
"3197","UKENTH_TWU_TP000159",2021-06-28,4.224396559
"3198","UKENTH_TWU_TP000159",2021-07-12,4.262417848
"3199","UKENTH_TWU_TP000159",2021-07-26,5.39272607
"3200","UKENTH_TWU_TP000159",2021-08-09,4.428726334
"3201","UKENTH_TWU_TP000159",2021-08-23,5.732579766
"3202","UKENTH_TWU_TP000159",2021-09-06,4.29166581
"3203","UKENTH_TWU_TP000159",2021-09-20,5.050697857
"3204","UKENTH_TWU_TP000159",2021-10-04,5.034025639
"3205","UKENTH_TWU_TP000159",2021-10-18,5.243437949
"3206","UKENTH_TWU_TP000159",2021-11-01,4.584029342
"3207","UKENTH_TWU_TP000159",2021-11-15,4.599447444
"3208","UKENTH_TWU_TP000159",2021-11-29,5.108408339
"3209","UKENTH_TWU_TP000159",2021-12-13,4.498472843
"3210","UKENTH_TWU_TP000159",2021-12-27,3.39075652
"3211","UKENTH_TWU_TP000159",2022-01-10,4.7003734
"3212","UKENTH_TWU_TP000159",2022-01-24,4.771741273
"3213","UKENTH_TWU_TP000159",2022-02-07,4.849150581
"3214","UKENTH_TWU_TP000159",2022-02-21,5.061502396
"3215","UKENTH_TWU_TP000159",2022-03-07,5.074976807
"3216","UKENTH_TWU_TP000159",2022-03-21,5.271638435
